,Unnamed: 0,Cases,location,Year,Days with AQI,Good Days,Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median_AQI,Days NO2,Days Ozone,Days PM2.5,countyFIPS,State,population,County,goodday%,unhealthyday%,hazardousday%,ozoneday%,NO2day%,PM2.5day%,AQI_per_population,Forecast,Actual_or_Forecast
3818,3845,119509,"Bergen, NJ",2016,366,251,1,0,151,71,42,93,142,131,34003,NJ,932202,Bergen,68.57923497,0.273224044,0,38.79781421,25.40983607,35.79234973,0.004505461,41.74397539,Actual
3819,3846,119509,"Bergen, NJ",2017,365,259,0,0,140,62,42,95,139,131,34003,NJ,932202,Bergen,70.95890411,0,0,38.08219178,26.02739726,35.89041096,0.004505461,42.00417643,Actual
3820,3847,119509,"Bergen, NJ",2018,365,214,2,0,164,76,45,69,96,199,34003,NJ,932202,Bergen,58.63013699,0.547945206,0,26.30136986,18.90410959,54.52054795,0.00482728,45.15258686,Actual
3821,3848,119509,"Bergen, NJ",2019,365,228,0,0,150,71,44,58,96,211,34003,NJ,932202,Bergen,62.46575342,0,0,26.30136986,15.89041096,57.80821918,0.004720007,43.9493536,Actual
3822,3849,119509,"Bergen, NJ",2020,364,292,0,0,119,58,39,66,159,136,34003,NJ,932202,Bergen,80.21978022,0,0,43.68131868,18.13186813,37.36263736,0.004183643,38.74953723,Actual
3823,3849,119509,"Bergen, NJ",2021,364,292,0,0,119,58,38.74030513,66,159,136,34003,NJ,932202,Bergen,80.21978022,0,0,43.68131868,18.13186813,37.36263736,0.004183643,38.74030513,Forecast
3824,3850,67815,"Camden, NJ",2014,365,255,0,0,119,67,44,33,184,145,34007,NJ,506471,Camden,69.8630137,0,0,50.4109589,9.04109589,39.7260274,0.008687566,44.13192113,Actual
3825,3851,67815,"Camden, NJ",2015,365,216,1,0,161,84,47,40,190,125,34007,NJ,506471,Camden,59.17808219,0.273972603,0,52.05479452,10.95890411,34.24657534,0.0092799,47.1513854,Actual
3826,3852,67815,"Camden, NJ",2016,366,221,0,0,142,74,45,16,183,153,34007,NJ,506471,Camden,60.38251366,0,0,50,4.371584699,41.80327869,0.00888501,44.89933092,Actual
3827,3853,67815,"Camden, NJ",2017,365,231,0,0,143,69,45,19,171,175,34007,NJ,506471,Camden,63.28767123,0,0,46.84931507,5.205479452,47.94520548,0.00888501,45.00303193,Actual
3828,3854,67815,"Camden, NJ",2018,365,237,0,0,140,68,44,9,161,194,34007,NJ,506471,Camden,64.93150685,0,0,44.10958904,2.465753425,53.15068493,0.008687566,43.95124575,Actual
3829,3855,67815,"Camden, NJ",2019,365,240,0,0,126,67,44,19,202,144,34007,NJ,506471,Camden,65.75342466,0,0,55.34246575,5.205479452,39.45205479,0.008687566,44.00214862,Actual
3830,3856,67815,"Camden, NJ",2020,366,292,0,0,87,58,40,10,202,154,34007,NJ,506471,Camden,79.78142077,0,0,55.19125683,2.732240437,42.07650273,0.007897787,39.79942739,Actual
3831,3856,67815,"Camden, NJ",2021,366,292,0,0,87,58,39.79233432,10,202,154,34007,NJ,506471,Camden,79.78142077,0,0,55.19125683,2.732240437,42.07650273,0.007897787,39.79233432,Forecast
3832,3857,20897,"Cumberland, NJ",2014,364,342,0,0,101,48,35,0,364,0,34011,NJ,149527,Cumberland,93.95604396,0,0,100,0,0,0.023407144,34.87993731,Actual
3833,3858,20897,"Cumberland, NJ",2015,362,317,0,0,108,54,33,0,362,0,34011,NJ,149527,Cumberland,87.56906077,0,0,100,0,0,0.022069593,32.8997654,Actual
3834,3859,20897,"Cumberland, NJ",2016,366,301,0,0,136,59,39,4,244,118,34011,NJ,149527,Cumberland,82.24043716,0,0,66.66666667,1.092896175,32.24043716,0.026082246,39.30315586,Actual
3835,3860,20897,"Cumberland, NJ",2017,364,316,0,0,84,54,36,20,236,108,34011,NJ,149527,Cumberland,86.81318681,0,0,64.83516484,5.494505495,29.67032967,0.024075919,35.84490713,Actual
3836,3861,20897,"Cumberland, NJ",2018,365,305,0,0,93,56,38,15,173,177,34011,NJ,149527,Cumberland,83.56164384,0,0,47.39726027,4.109589041,48.49315068,0.02541347,38.10245064,Actual
3837,3862,20897,"Cumberland, NJ",2019,361,297,0,0,105,58,40,2,268,91,34011,NJ,149527,Cumberland,82.27146814,0,0,74.23822715,0.554016621,25.20775623,0.026751022,40.09979287,Actual
3838,3863,20897,"Cumberland, NJ",2020,365,319,0,0,71,52,38,4,206,155,34011,NJ,149527,Cumberland,87.39726027,0,0,56.43835616,1.095890411,42.46575342,0.02541347,37.89820603,Actual
3839,3863,20897,"Cumberland, NJ",2021,365,319,0,0,71,52,37.894339,4,206,155,34011,NJ,149527,Cumberland,87.39726027,0,0,56.43835616,1.095890411,42.46575342,0.02541347,37.894339,Forecast
3840,3864,106049,"Essex, NJ",2014,365,278,0,0,116,62,42,174,144,47,34013,NJ,798975,Essex,76.16438356,0,0,39.45205479,47.67123288,12.87671233,0.005256735,42.10291171,Actual
3841,3865,106049,"Essex, NJ",2015,365,295,0,0,112,61,38,159,170,36,34013,NJ,798975,Essex,80.82191781,0,0,46.57534247,43.56164384,9.863013699,0.004756094,37.79769299,Actual
3842,3866,106049,"Essex, NJ",2016,366,274,0,0,136,61,40,81,150,134,34013,NJ,798975,Essex,74.86338798,0,0,40.98360656,22.13114754,36.61202186,0.005006414,40.10358202,Actual
3843,3867,106049,"Essex, NJ",2017,365,287,0,0,101,58,39,84,131,150,34013,NJ,798975,Essex,78.63013699,0,0,35.89041096,23.01369863,41.09589041,0.004881254,38.94872745,Actual
3844,3868,106049,"Essex, NJ",2018,364,277,1,0,177,64,38,57,164,141,34013,NJ,798975,Essex,76.0989011,0.274725275,0,45.05494505,15.65934066,38.73626374,0.004756094,37.95037253,Actual
3845,3869,106049,"Essex, NJ",2019,365,265,0,0,100,62,41,85,160,120,34013,NJ,798975,Essex,72.60273973,0,0,43.83561644,23.28767123,32.87671233,0.005131575,41.15220797,Actual
3846,3870,106049,"Essex, NJ",2020,366,294,0,0,127,58,39,63,161,141,34013,NJ,798975,Essex,80.32786885,0,0,43.98907104,17.21311475,38.52459016,0.004881254,38.89782404,Actual
3847,3870,106049,"Essex, NJ",2021,366,294,0,0,127,58,38.89418731,63,161,141,34013,NJ,798975,Essex,80.32786885,0,0,43.98907104,17.21311475,38.52459016,0.004881254,38.89418731,Forecast
3848,3871,38192,"Gloucester, NJ",2014,242,190,0,0,122,64,41,0,172,70,34015,NJ,291636,Gloucester,78.51239669,0,0,71.07438017,0,28.92561983,0.014058621,41.05297395,Actual
3849,3872,38192,"Gloucester, NJ",2015,272,194,0,0,133,74,42,0,220,52,34015,NJ,291636,Gloucester,71.32352941,0,0,80.88235294,0,19.11764706,0.014401514,42.05060381,Actual
3850,3873,38192,"Gloucester, NJ",2016,266,203,0,0,143,67,39,0,214,52,34015,NJ,291636,Gloucester,76.31578947,0,0,80.45112782,0,19.54887218,0.013372835,38.84881551,Actual
3851,3874,38192,"Gloucester, NJ",2017,298,255,0,0,126,60,37,0,248,50,34015,NJ,291636,Gloucester,85.5704698,0,0,83.22147651,0,16.77852349,0.012687048,36.9011149,Actual
3852,3875,38192,"Gloucester, NJ",2018,276,223,0,0,147,67,39,0,232,44,34015,NJ,291636,Gloucester,80.79710145,0,0,84.05797101,0,15.94202899,0.013372835,39.10206806,Actual
3853,3876,38192,"Gloucester, NJ",2019,280,242,0,0,133,54,37,0,226,54,34015,NJ,291636,Gloucester,86.42857143,0,0,80.71428571,0,19.28571429,0.012687048,36.89795682,Actual
3854,3877,38192,"Gloucester, NJ",2020,253,231,0,0,101,49,36,0,203,50,34015,NJ,291636,Gloucester,91.30434783,0,0,80.23715415,0,19.76284585,0.012344155,35.95050585,Actual
3855,3877,38192,"Gloucester, NJ",2021,253,231,0,0,101,49,35.94815125,0,203,50,34015,NJ,291636,Gloucester,91.30434783,0,0,80.23715415,0,19.76284585,0.012344155,35.94815125,Forecast
3856,3878,97277,"Hudson, NJ",2014,365,255,0,0,150,63,43,71,128,166,34017,NJ,672391,Hudson,69.8630137,0,0,35.06849315,19.45205479,45.47945205,0.006395089,43.17641466,Actual
3857,3879,97277,"Hudson, NJ",2015,365,244,1,0,166,79,42,76,161,128,34017,NJ,672391,Hudson,66.84931507,0.273972603,0,44.10958904,20.82191781,35.06849315,0.006246366,41.94852631,Actual
3858,3880,97277,"Hudson, NJ",2016,366,260,0,0,119,64,42,73,138,155,34017,NJ,672391,Hudson,71.03825137,0,0,37.70491803,19.94535519,42.34972678,0.006246366,42.00163959,Actual
3859,3881,97277,"Hudson, NJ",2017,365,255,0,0,115,63,41,83,104,178,34017,NJ,672391,Hudson,69.8630137,0,0,28.49315068,22.73972603,48.76712329,0.006097643,40.95048733,Actual
3860,3882,97277,"Hudson, NJ",2018,365,255,2,0,174,67,42,90,126,149,34017,NJ,672391,Hudson,69.8630137,0.547945206,0,34.52054795,24.65753425,40.82191781,0.006246366,42.05191059,Actual
3861,3883,97277,"Hudson, NJ",2019,365,268,0,0,92,61,41,105,136,124,34017,NJ,672391,Hudson,73.42465753,0,0,37.26027397,28.76712329,33.97260274,0.006097643,40.9498553,Actual
3862,3884,97277,"Hudson, NJ",2020,366,307,0,0,90,54,37,88,176,101,34017,NJ,672391,Hudson,83.87978142,0,0,48.08743169,24.04371585,27.59562842,0.005502751,36.79930928,Actual
3863,3884,97277,"Hudson, NJ",2021,366,307,0,0,90,54,36.79146068,88,176,101,34017,NJ,672391,Hudson,83.87978142,0,0,48.08743169,24.04371585,27.59562842,0.005502751,36.79146068,Forecast
3864,3885,11991,"Hunterdon, NJ",2014,363,291,0,0,105,62,38,0,270,93,34019,NJ,124371,Hunterdon,80.16528926,0,0,74.38016529,0,25.61983471,0.030553746,38.02977772,Actual
3865,3886,11991,"Hunterdon, NJ",2015,363,299,0,0,115,61,36,0,299,64,34019,NJ,124371,Hunterdon,82.36914601,0,0,82.36914601,0,17.63085399,0.028945655,35.89862621,Actual
3866,3887,11991,"Hunterdon, NJ",2016,355,270,1,0,156,64,39,0,279,76,34019,NJ,124371,Hunterdon,76.05633803,0.281690141,0,78.5915493,0,21.4084507,0.031357792,39.1523385,Actual
3867,3888,11991,"Hunterdon, NJ",2017,364,293,0,0,122,59,39,0,217,147,34019,NJ,124371,Hunterdon,80.49450549,0,0,59.61538462,0,40.38461538,0.031357792,38.99836572,Actual
3868,3889,11991,"Hunterdon, NJ",2018,352,273,2,0,179,63,38,0,230,122,34019,NJ,124371,Hunterdon,77.55681818,0.568181818,0,65.34090909,0,34.65909091,0.030553746,37.94974082,Actual
3869,3890,11991,"Hunterdon, NJ",2019,362,295,0,0,108,58,39,0,271,91,34019,NJ,124371,Hunterdon,81.49171271,0,0,74.86187845,0,25.13812155,0.031357792,39.05116365,Actual
3870,3891,11991,"Hunterdon, NJ",2020,364,320,0,0,85,52,38,0,242,122,34019,NJ,124371,Hunterdon,87.91208791,0,0,66.48351648,0,33.51648352,0.030553746,37.94910918,Actual
3871,3891,11991,"Hunterdon, NJ",2021,364,320,0,0,85,52,37.94718214,0,242,122,34019,NJ,124371,Hunterdon,87.91208791,0,0,66.48351648,0,33.51648352,0.030553746,37.94718214,Forecast
3872,3892,39397,"Mercer, NJ",2014,365,253,0,0,119,68,43,0,204,161,34021,NJ,367430,Mercer,69.31506849,0,0,55.89041096,0,44.10958904,0.011702909,43.12675419,Actual
3873,3893,39397,"Mercer, NJ",2015,365,246,0,0,147,77,42,0,255,110,34021,NJ,367430,Mercer,67.39726027,0,0,69.8630137,0,30.1369863,0.011430749,41.9491533,Actual
3874,3894,39397,"Mercer, NJ",2016,366,256,1,0,151,64,42,0,233,133,34021,NJ,367430,Mercer,69.94535519,0.273224044,0,63.66120219,0,36.33879781,0.011430749,42.00163546,Actual
3875,3895,39397,"Mercer, NJ",2017,365,279,0,0,133,61,40,0,219,146,34021,NJ,367430,Mercer,76.43835616,0,0,60,0,40,0.010886427,39.89996497,Actual
3876,3896,39397,"Mercer, NJ",2018,365,283,1,0,187,64,40,0,234,131,34021,NJ,367430,Mercer,77.53424658,0.273972603,0,64.10958904,0,35.89041096,0.010886427,40.00177106,Actual
3877,3897,39397,"Mercer, NJ",2019,365,280,0,0,136,61,41,0,266,99,34021,NJ,367430,Mercer,76.71232877,0,0,72.87671233,0,27.12328767,0.011158588,41.05102681,Actual
3878,3898,39397,"Mercer, NJ",2020,366,311,0,0,112,54,38,0,262,104,34021,NJ,367430,Mercer,84.9726776,0,0,71.58469945,0,28.41530055,0.010342106,37.84856621,Actual
3879,3898,39397,"Mercer, NJ",2021,366,311,0,0,112,54,37.84282308,0,262,104,34021,NJ,367430,Mercer,84.9726776,0,0,71.58469945,0,28.41530055,0.010342106,37.84282308,Forecast
3880,3900,106076,"Middlesex, NJ",2014,362,302,1,0,174,61,39,57,258,47,34023,NJ,825062,Middlesex,83.42541436,0.276243094,0,71.27071823,15.74585635,12.98342541,0.004726917,39.02882343,Actual
3881,3901,106076,"Middlesex, NJ",2015,319,257,0,0,136,64,36,73,201,45,34023,NJ,825062,Middlesex,80.56426332,0,0,63.00940439,22.88401254,14.10658307,0.004363308,35.84838693,Actual
3882,3902,106076,"Middlesex, NJ",2016,366,273,1,0,151,71,40,17,232,117,34023,NJ,825062,Middlesex,74.59016393,0.273224044,0,63.38797814,4.644808743,31.96721311,0.004848121,40.20348772,Actual
3883,3903,106076,"Middlesex, NJ",2017,365,288,0,0,133,59,38,8,213,144,34023,NJ,825062,Middlesex,78.90410959,0,0,58.35616438,2.191780822,39.45205479,0.004605714,37.89694276,Actual
3884,3904,106076,"Middlesex, NJ",2018,365,282,0,0,133,64,38,23,234,108,34023,NJ,825062,Middlesex,77.26027397,0,0,64.10958904,6.301369863,29.5890411,0.004605714,38.0012755,Actual
3885,3905,106076,"Middlesex, NJ",2019,362,285,0,0,115,61,40,20,247,95,34023,NJ,825062,Middlesex,78.72928177,0,0,68.2320442,5.524861878,26.24309392,0.004848121,40.10104949,Actual
3886,3906,106076,"Middlesex, NJ",2020,366,313,0,0,112,53,37,15,224,127,34023,NJ,825062,Middlesex,85.51912568,0,0,61.20218579,4.098360656,34.69945355,0.004484511,36.84768748,Actual
3887,3906,106076,"Middlesex, NJ",2021,366,313,0,0,112,53,36.84165293,15,224,127,34023,NJ,825062,Middlesex,85.51912568,0,0,61.20218579,4.098360656,34.69945355,0.004484511,36.84165293,Forecast
3888,3907,92040,"Monmouth, NJ",2014,248,223,0,0,122,51,39,0,248,0,34025,NJ,618795,Monmouth,89.91935484,0,0,100,0,0,0.006302572,39.05368864,Actual
3889,3908,92040,"Monmouth, NJ",2015,236,189,1,0,154,74,41,0,236,0,34025,NJ,618795,Monmouth,80.08474576,0.423728814,0,100,0,0,0.006625781,41.10058752,Actual
3890,3909,92040,"Monmouth, NJ",2016,236,204,0,0,136,58,37,0,236,0,34025,NJ,618795,Monmouth,86.44067797,0,0,100,0,0,0.005979363,36.79741633,Actual
3891,3910,92040,"Monmouth, NJ",2017,258,245,0,0,101,47,31,0,258,0,34025,NJ,618795,Monmouth,94.96124031,0,0,100,0,0,0.005009737,30.69918244,Actual
3892,3911,92040,"Monmouth, NJ",2018,245,220,0,0,100,51,33,0,245,0,34025,NJ,618795,Monmouth,89.79591837,0,0,100,0,0,0.005332945,33.10311105,Actual
3893,3912,92040,"Monmouth, NJ",2019,240,217,0,0,100,50,37,0,240,0,34025,NJ,618795,Monmouth,90.41666667,0,0,100,0,0,0.005979363,37.19958787,Actual
3894,3913,92040,"Monmouth, NJ",2020,226,209,0,0,93,48,37,0,226,0,34025,NJ,618795,Monmouth,92.47787611,0,0,100,0,0,0.005979363,36.997239,Actual
3895,3913,92040,"Monmouth, NJ",2021,226,209,0,0,93,48,36.99686514,0,226,0,34025,NJ,618795,Monmouth,92.47787611,0,0,100,0,0,0.005979363,36.99686514,Forecast
3896,3914,57849,"Morris, NJ",2014,360,286,0,0,112,62,38,12,294,54,34027,NJ,491845,Morris,79.44444444,0,0,81.66666667,3.333333333,15,0.007726011,38.02492381,Actual
3897,3915,57849,"Morris, NJ",2015,365,312,0,0,108,55,36,12,327,26,34027,NJ,491845,Morris,85.47945205,0,0,89.5890411,3.287671233,7.123287671,0.007319379,35.89869044,Actual
3898,3916,57849,"Morris, NJ",2016,364,322,1,0,151,54,34,18,324,22,34027,NJ,491845,Morris,88.46153846,0.274725275,0,89.01098901,4.945054945,6.043956044,0.006912747,33.89974711,Actual
3899,3917,57849,"Morris, NJ",2017,363,326,0,0,115,51,35,12,333,18,34027,NJ,491845,Morris,89.80716253,0,0,91.73553719,3.305785124,4.958677686,0.007116063,35.05080788,Actual
3900,3918,57849,"Morris, NJ",2018,365,323,0,0,136,54,34,12,331,22,34027,NJ,491845,Morris,88.49315068,0,0,90.68493151,3.287671233,6.02739726,0.006912747,33.9481241,Actual
3901,3919,57849,"Morris, NJ",2019,364,336,0,0,87,50,36,11,335,18,34027,NJ,491845,Morris,92.30769231,0,0,92.03296703,3.021978022,4.945054945,0.007319379,36.10069421,Actual
3902,3920,57849,"Morris, NJ",2020,366,347,0,0,84,47,35,8,349,9,34027,NJ,491845,Morris,94.80874317,0,0,95.35519126,2.18579235,2.459016393,0.007116063,34.94773911,Actual
3903,3920,57849,"Morris, NJ",2021,366,347,0,0,84,47,34.94500462,8,349,9,34027,NJ,491845,Morris,94.80874317,0,0,95.35519126,2.18579235,2.459016393,0.007116063,34.94500462,Forecast
3904,3921,94834,"Ocean, NJ",2014,351,295,0,0,119,58,39,0,194,157,34029,NJ,607186,Ocean,84.04558405,0,0,55.27065527,0,44.72934473,0.006423073,39.10092343,Actual
3905,3922,94834,"Ocean, NJ",2015,356,269,1,0,161,74,39,0,217,139,34029,NJ,607186,Ocean,75.56179775,0.280898876,0,60.95505618,0,39.04494382,0.006423073,38.99897923,Actual
3906,3923,94834,"Ocean, NJ",2016,362,298,1,0,161,64,37,0,202,160,34029,NJ,607186,Ocean,82.32044199,0.276243094,0,55.80110497,0,44.19889503,0.006093685,36.89922356,Actual
3907,3924,94834,"Ocean, NJ",2017,359,311,0,0,133,55,37,0,234,125,34029,NJ,607186,Ocean,86.62952646,0,0,65.1810585,0,34.8189415,0.006093685,37.00102964,Actual
3908,3925,94834,"Ocean, NJ",2018,349,296,0,0,143,61,35,0,220,129,34029,NJ,607186,Ocean,84.81375358,0,0,63.03724928,0,36.96275072,0.005764296,34.89873214,Actual
3909,3926,94834,"Ocean, NJ",2019,349,291,0,0,150,58,38,0,218,131,34029,NJ,607186,Ocean,83.38108883,0,0,62.46418338,0,37.53581662,0.006258379,38.15208956,Actual
3910,3927,94834,"Ocean, NJ",2020,356,327,0,0,84,48,35,0,215,141,34029,NJ,607186,Ocean,91.85393258,0,0,60.39325843,0,39.60674157,0.005764296,34.84656625,Actual
3911,3927,94834,"Ocean, NJ",2021,356,327,0,0,84,48,34.83998559,0,215,141,34029,NJ,607186,Ocean,91.85393258,0,0,60.39325843,0,39.60674157,0.005764296,34.83998559,Forecast
3912,3928,81496,"Passaic, NJ",2014,283,236,0,0,97,61,38,0,223,60,34031,NJ,501826,Passaic,83.39222615,0,0,78.79858657,0,21.20141343,0.007572346,38.07830697,Actual
3913,3929,81496,"Passaic, NJ",2015,279,217,0,0,147,67,39,0,219,60,34031,NJ,501826,Passaic,77.77777778,0,0,78.49462366,0,21.50537634,0.007771618,39.04951989,Actual
3914,3930,81496,"Passaic, NJ",2016,270,220,0,0,136,61,39,0,222,48,34031,NJ,501826,Passaic,81.48148148,0,0,82.22222222,0,17.77777778,0.007771618,38.99962596,Actual
3915,3931,81496,"Passaic, NJ",2017,299,261,0,0,112,53,38,0,247,52,34031,NJ,501826,Passaic,87.2909699,0,0,82.60869565,0,17.39130435,0.007572346,37.94974085,Actual
3916,3932,81496,"Passaic, NJ",2018,277,233,0,0,150,61,37,0,223,54,34031,NJ,501826,Passaic,84.11552347,0,0,80.50541516,0,19.49458484,0.007373074,36.9501272,Actual
3917,3933,81496,"Passaic, NJ",2019,277,242,0,0,122,54,39,0,224,53,34031,NJ,501826,Passaic,87.36462094,0,0,80.86642599,0,19.13357401,0.007771618,39.10143172,Actual
3918,3934,81496,"Passaic, NJ",2020,262,247,0,0,100,47,36,0,244,18,34031,NJ,501826,Passaic,94.27480916,0,0,93.12977099,0,6.870229008,0.007173801,35.84744458,Actual
3919,3934,81496,"Passaic, NJ",2021,262,247,0,0,100,47,35.84115492,0,244,18,34031,NJ,501826,Passaic,94.27480916,0,0,93.12977099,0,6.870229008,0.007173801,35.84115492,Forecast
3920,3935,79476,"Union, NJ",2014,365,233,0,0,141,63,45,86,0,278,34039,NJ,556341,Union,63.83561644,0,0,0,23.56164384,76.16438356,0.008088564,45.22911149,Actual
3921,3936,79476,"Union, NJ",2015,365,227,0,0,107,66,44,108,0,255,34039,NJ,556341,Union,62.19178082,0,0,0,29.5890411,69.8630137,0.007908819,43.94833738,Actual
3922,3937,79476,"Union, NJ",2016,366,243,0,0,88,62,42,88,0,278,34039,NJ,556341,Union,66.39344262,0,0,0,24.04371585,75.95628415,0.007549327,41.90108081,Actual
3923,3938,79476,"Union, NJ",2017,365,237,0,0,101,63,43,71,0,294,34039,NJ,556341,Union,64.93150685,0,0,0,19.45205479,80.54794521,0.007729073,43.052771,Actual
3924,3939,79476,"Union, NJ",2018,365,254,0,0,95,60,42,72,0,292,34039,NJ,556341,Union,69.5890411,0,0,0,19.7260274,80,0.007549327,41.95008834,Actual
3925,3940,79476,"Union, NJ",2019,365,258,0,0,100,59,42,109,0,256,34039,NJ,556341,Union,70.68493151,0,0,0,29.8630137,70.1369863,0.007549327,42.00162268,Actual
3926,3941,79476,"Union, NJ",2020,366,291,0,0,111,56,38,113,0,251,34039,NJ,556341,Union,79.50819672,0,0,0,30.87431694,68.57923497,0.006830343,37.79892687,Actual
3927,3941,79476,"Union, NJ",2021,366,291,0,0,111,56,37.79130812,113,0,251,34039,NJ,556341,Union,79.50819672,0,0,0,30.87431694,68.57923497,0.006830343,37.79130812,Forecast
3928,3942,12118,"Warren, NJ",2014,365,311,0,0,123,59,35,73,213,51,34041,NJ,105267,Warren,85.20547945,0,0,58.35616438,20,13.97260274,0.033248786,34.92965646,Actual
3929,3943,12118,"Warren, NJ",2015,363,316,0,0,115,54,35,94,220,48,34041,NJ,105267,Warren,87.0523416,0,0,60.60606061,25.8953168,13.2231405,0.033248786,35.00016498,Actual
3930,3944,12118,"Warren, NJ",2016,366,277,0,0,119,59,39,30,151,185,34041,NJ,105267,Warren,75.68306011,0,0,41.2568306,8.196721311,50.54644809,0.037048648,39.2013417,Actual
3931,3945,12118,"Warren, NJ",2017,364,305,0,0,101,55,36,28,180,156,34041,NJ,105267,Warren,83.79120879,0,0,49.45054945,7.692307692,42.85714286,0.034198752,35.84618292,Actual
3932,3946,12118,"Warren, NJ",2018,357,294,0,0,112,60,35,38,158,161,34041,NJ,105267,Warren,82.35294118,0,0,44.25770308,10.6442577,45.09803922,0.033248786,34.9509028,Actual
3933,3947,12118,"Warren, NJ",2019,364,320,0,0,103,52,35,47,197,120,34041,NJ,105267,Warren,87.91208791,0,0,54.12087912,12.91208791,32.96703297,0.033248786,34.99991099,Actual
3934,3948,12118,"Warren, NJ",2020,365,331,0,0,100,50,34,33,207,121,34041,NJ,105267,Warren,90.68493151,0,0,56.71232877,9.04109589,33.15068493,0.032298821,33.94876407,Actual
3935,3948,12118,"Warren, NJ",2021,365,331,0,0,100,50,33.94584311,33,207,121,34041,NJ,105267,Warren,90.68493151,0,0,56.71232877,9.04109589,33.15068493,0.032298821,33.94584311,Forecast
3936,3949,75770,"Bernalillo, NM",2014,365,194,0,0,105,74,49,3,234,66,35001,NM,679121,Bernalillo,53.15068493,0,0,64.10958904,0.821917808,18.08219178,0.007215209,49.37668854,Actual
3937,3950,75770,"Bernalillo, NM",2015,365,202,0,0,108,74,49,3,262,52,35001,NM,679121,Bernalillo,55.34246575,0,0,71.78082192,0.821917808,14.24657534,0.007215209,48.99794354,Actual
3938,3951,75770,"Bernalillo, NM",2016,366,193,0,0,143,71,50,3,235,71,35001,NM,679121,Bernalillo,52.73224044,0,0,64.20765027,0.819672131,19.3989071,0.007362458,50.05321063,Actual
3939,3952,75770,"Bernalillo, NM",2017,365,170,0,0,119,78,51,2,254,31,35001,NM,679121,Bernalillo,46.57534247,0,0,69.5890411,0.547945206,8.493150685,0.007509707,51.05282211,Actual
3940,3953,75770,"Bernalillo, NM",2018,365,160,1,0,165,90,53,1,257,51,35001,NM,679121,Bernalillo,43.83561644,0.273972603,0,70.4109589,0.273972603,13.97260274,0.007804206,53.1035802,Actual
3941,3954,75770,"Bernalillo, NM",2019,365,164,0,0,108,77,51,1,248,67,35001,NM,679121,Bernalillo,44.93150685,0,0,67.94520548,0.273972603,18.35616438,0.007509707,50.90137506,Actual
3942,3955,75770,"Bernalillo, NM",2020,366,135,1,0,214,77,54,0,200,83,35001,NM,679121,Bernalillo,36.8852459,0.273224044,0,54.64480874,0,22.67759563,0.007951455,54.15598818,Actual
3943,3955,75770,"Bernalillo, NM",2021,366,135,1,0,214,77,54.16588313,0,200,83,35001,NM,679121,Bernalillo,36.8852459,0.273224044,0,54.64480874,0,22.67759563,0.007951455,54.16588313,Forecast
3944,3956,209,"Catron, NM",2014,115,114,0,0,61,20,10,0,0,115,35003,NM,3527,Catron,99.13043478,0,0,0,0,100,0.283527077,8.896038387,Actual
3945,3957,209,"Catron, NM",2015,112,111,0,0,70,18,10,0,0,112,35003,NM,3527,Catron,99.10714286,0,0,0,0,100,0.283527077,10.00713565,Actual
3946,3958,209,"Catron, NM",2016,108,105,0,0,57,20,9,0,0,108,35003,NM,3527,Catron,97.22222222,0,0,0,0,100,0.255174369,8.942680441,Actual
3947,3959,209,"Catron, NM",2017,114,110,0,0,129,24,9,0,0,114,35003,NM,3527,Catron,96.49122807,0,0,0,0,100,0.255174369,8.993585127,Actual
3948,3960,209,"Catron, NM",2018,117,117,0,0,37,21,8,0,0,117,35003,NM,3527,Catron,100,0,0,0,0,100,0.226821662,7.942440718,Actual
3949,3961,209,"Catron, NM",2019,111,111,0,0,32,18,9,0,0,111,35003,NM,3527,Catron,100,0,0,0,0,100,0.255174369,9.04385997,Actual
3950,3962,209,"Catron, NM",2020,48,48,0,0,20,13,5,0,0,48,35003,NM,3527,Catron,100,0,0,0,0,100,0.141763538,4.790269468,Actual
3951,3962,209,"Catron, NM",2021,48,48,0,0,20,13,4.774189691,0,0,48,35003,NM,3527,Catron,100,0,0,0,0,100,0.141763538,4.774189691,Forecast
3952,3963,12655,"Chaves, NM",2014,114,103,0,0,75,49,22,0,0,114,35005,NM,64615,Chaves,90.35087719,0,0,0,0,100,0.034047822,22.42351975,Actual
3953,3964,12655,"Chaves, NM",2015,114,111,0,0,69,36,17,0,0,114,35005,NM,64615,Chaves,97.36842105,0,0,0,0,100,0.02630968,16.73819858,Actual
3954,3965,12655,"Chaves, NM",2016,117,116,0,0,89,30,17,0,0,117,35005,NM,64615,Chaves,99.14529915,0,0,0,0,100,0.02630968,16.99806807,Actual
3955,3966,12655,"Chaves, NM",2017,119,115,0,0,112,33,18,0,0,119,35005,NM,64615,Chaves,96.63865546,0,0,0,0,100,0.027857309,18.04542531,Actual
3956,3967,12655,"Chaves, NM",2018,118,115,0,0,57,40,21,0,0,118,35005,NM,64615,Chaves,97.45762712,0,0,0,0,100,0.032500193,21.1460659,Actual
3957,3968,12655,"Chaves, NM",2019,118,117,0,0,52,32,16,0,0,118,35005,NM,64615,Chaves,99.15254237,0,0,0,0,100,0.024762052,15.74142001,Actual
3958,3969,12655,"Chaves, NM",2020,50,50,0,0,40,24,13,0,0,50,35005,NM,64615,Chaves,100,0,0,0,0,100,0.020119167,12.84628869,Actual
